Stand	TreeID	StemSection	Year	EWD	EWW	LWD	LWW	RW	RD	R	CA	RA	LWP
9	917	1	2013	0.379657432	1.955343222	0.700096858	0.719655778	2.674999	0.465865347	202.425003	81	3424.741198	0.269030298
9	917	1	2014	0.406640666	2.616582784	0.638137108	0.758417216	3.375	0.458661669	205.100002	82	4385.084156	0.224716212
9	917	1	2015	0.430249198	2.901560425	0.618856097	1.798440575	4.700001	0.502419033	208.475002	83	6225.868348	0.382646849
9	917	1	2016	0.404936105	0.989943716	0.537396665	2.035053284	3.024997	0.494048358	213.175003	84	4080.483052	0.672745554
9	917	1	2017	0.408641699	0.986925131	0.526720588	2.063077869	3.050003	0.488512421	216.2	85	4172.424022	0.676418308
9	917	1	2018	0.453155789	0.858038592	0.496500773	1.366960408	2.224999	0.479785408	219.250003	86	3080.68564	0.614364504
9	917	1	2019	0.410982956	0.8125	0.444692574	1.8125	2.625	0.434258645	221.475002	87	3674.514793	0.69047619
9	917	2	1952	0.181607973	1.38690339	0.528629461	0.46309661	1.85	0.268475257	0	0	10.75210086	0.250322492
9	917	2	1953	0.443973223	0.607197184	0.579528735	0.617802816	1.225	0.512337776	1.85	1	18.95362118	0.504328829
9	917	2	1954	0.412939338	1.407326483	0.539310214	0.367673517	1.775	0.439115803	3.075	2	44.19239116	0.20714001
9	917	2	1955	0.347466333	0.184727361	0.4288847	0.315272639	0.5	0.3988043	4.85	3	16.02212253	0.630545278
9	917	2	1956	0.361309932	3.037142981	0.5545981	0.487856019	3.524999	0.388060804	5.35	4	157.5292174	0.13839891
9	917	2	1957	0.381068996	3.275560784	0.527615003	1.049440216	4.325001	0.416627664	8.874999	5	299.9416509	0.242645081
9	917	2	1958	0.347405036	4.448412301	0.571172021	0.626588699	5.075001	0.37503259	13.2	6	501.8243808	0.123465729
9	917	2	1959	0.330776778	4.107569721	0.537484229	0.542429279	4.649999	0.354889509	18.275001	7	601.8662057	0.116651483
9	917	2	1960	0.331199567	2.886280226	0.58250204	0.663719774	3.55	0.378183911	22.925	8	550.9411037	0.186963317
9	917	2	1961	0.36105413	3.283535942	0.598901626	0.541464058	3.825	0.394723639	26.475	9	682.2420051	0.141559231
9	917	2	1962	0.35432914	2.654058566	0.643225452	0.645941434	3.3	0.410877655	30.3	10	662.4676429	0.195739828
9	917	2	1963	0.336500796	3.255650113	0.608878627	0.544348887	3.799999	0.375518851	33.6	11	847.6014629	0.143249745
9	917	2	1964	0.333330489	3.61968056	0.634984285	0.60532144	4.225002	0.376548814	37.399999	12	1048.917415	0.143271279
9	917	2	1965	0.343844441	3.46261694	0.662024549	0.56238106	4.024998	0.388301225	41.625001	13	1103.584009	0.139722072
9	917	2	1966	0.323310989	3.448521237	0.654624179	0.801478763	4.25	0.385791103	45.649999	14	1275.76148	0.188583238
9	917	2	1967	0.326941552	3.279365265	0.647298105	0.595634735	3.875	0.37618426	49.899999	15	1262.105372	0.15371219
9	917	2	1968	0.335364994	3.021571284	0.65122646	0.428429716	3.450001	0.374589457	53.774999	16	1203.073245	0.12418249
9	917	2	1969	0.317257642	2.456859532	0.662206813	0.468143468	2.925003	0.372466372	57.225	17	1078.578614	0.160048885
9	917	2	1970	0.322868808	2.543209138	0.656006923	0.556788862	3.099998	0.382703554	60.150003	18	1201.784117	0.179609426
9	917	2	1971	0.323017769	1.881440941	0.643115236	0.293555059	2.174996	0.366220713	63.250001	19	879.2300148	0.134968091
9	917	2	1972	0.324648684	2.37084646	0.634750781	0.42915654	2.800003	0.372178041	65.424997	20	1175.648036	0.153270029
9	917	2	1973	0.356671777	1.724646021	0.673390703	0.575356979	2.300003	0.435900563	68.225	21	1002.562085	0.250154882
9	917	2	1974	0.305528489	2.724392898	0.57576056	0.500605102	3.224998	0.347475663	70.525003	22	1461.740962	0.155226484
9	917	2	1975	0.331505075	2.328519561	0.648172825	0.521479439	2.849999	0.389447453	73.750001	23	1346.164135	0.182975306
9	917	2	1976	0.307402621	2.490768393	0.659991335	0.434234607	2.925003	0.359746574	76.6	24	1434.658872	0.148456124
9	917	2	1977	0.314700252	2.47942153	0.658819998	0.44557347	2.924995	0.36712107	79.525003	25	1488.411415	0.152333071
9	917	2	1978	0.328101121	1.842689095	0.648864611	0.582313905	2.425003	0.405125785	82.449998	26	1274.744022	0.240129148
9	917	2	1979	0.30466738	1.963054856	0.654923288	0.511944144	2.474999	0.377116484	84.875001	27	1339.124934	0.206846202
9	917	2	1980	0.347719897	1.369106907	0.700684124	0.480891093	1.849998	0.439469917	87.35	28	1026.098018	0.259941412
9	917	2	1981	0.317430608	1.582861797	0.67969521	0.392137203	1.974999	0.389358456	89.199998	29	1119.162333	0.198550583
9	917	2	1982	0.352798376	1.14488164	0.687136463	0.45512436	1.600006	0.4479014	91.174997	30	924.6370172	0.284451658
9	917	2	1983	0.352315578	1.262649282	0.633469263	0.362350718	1.625	0.415008648	92.775003	31	955.5448887	0.222985057
9	917	2	1984	0.339135647	1.781254411	0.612312018	0.368739589	2.149994	0.385987379	94.400003	32	1289.753703	0.171507264
9	917	2	1985	0.305685551	1.455606744	0.61339516	0.419393256	1.875	0.374512929	96.549997	33	1148.497516	0.223676403
9	917	2	1986	0.296404238	1.175074579	0.669017561	0.349926421	1.525001	0.381904016	98.424997	34	950.4010993	0.229459798
9	917	2	1987	0.32207244	0.778878269	0.664459792	0.271124731	1.050003	0.410481405	99.949998	35	662.8700865	0.258213292
9	917	2	1988	0.383426594	1.151727148	0.661304409	0.373274852	1.525002	0.451442767	101.000001	36	975.0750813	0.244770074
9	917	2	1989	0.312038741	1.001459343	0.702300757	0.423535657	1.424995	0.428032045	102.525003	37	924.3377502	0.297219048
9	917	2	1990	0.354590837	0.677253022	0.654171503	0.297745978	0.974999	0.446077021	103.949998	38	639.7944899	0.305380803
9	917	2	1991	0.316360433	0.748255052	0.660157388	0.401745948	1.150001	0.436463836	104.924997	39	762.3081022	0.349343999
9	917	2	1992	0.313296215	1.185093228	0.666838312	0.314906772	1.5	0.387518082	106.074998	40	1006.801887	0.209937848
9	917	2	1993	0.323027347	0.776620472	0.545408874	0.248381528	1.025002	0.376915499	107.574998	41	696.1134885	0.242322969
9	917	2	1994	0.294801965	0.634418283	0.552139648	0.240581717	0.875	0.365557098	108.6	42	599.4649657	0.274950534
9	917	2	1995	0.311409315	0.854287687	0.621847474	0.245710313	1.099998	0.380752948	109.475	43	760.4368202	0.223373418
9	917	2	1996	0.294018333	0.767303214	0.605805653	0.282699786	1.050003	0.377963054	110.574998	44	732.9670729	0.269237122
9	917	2	1997	0.298874459	0.779353075	0.584036509	0.270642925	1.049996	0.372376731	111.625001	45	739.8893686	0.257756149
9	917	2	1998	0.294801111	1.037462611	0.655713487	0.312543389	1.350006	0.378356871	112.674997	46	961.4729969	0.231512593
9	917	2	1999	0.301141054	0.781982718	0.722632982	0.343017282	1.125	0.429655734	114.025003	47	809.9713296	0.304904251
9	917	2	2000	0.312631613	0.982009803	0.648454272	0.517990197	1.5	0.428600177	115.150003	48	1092.331794	0.345326798
9	917	2	2001	0.322393823	0.866465328	0.670485225	0.333531672	1.199997	0.419143655	116.650003	49	884.0419739	0.277943755
9	917	2	2002	0.318957191	1.546354131	0.709224515	0.553643869	2.099998	0.421847342	117.85	50	1568.847032	0.263640189
9	917	2	2003	0.297304231	1.336809891	0.727601246	0.588186109	1.924996	0.428782284	119.949998	51	1462.449526	0.30555186
9	917	2	2004	0.315444648	1.139778208	0.554744888	0.235221792	1.375	0.356381834	121.874994	52	1058.863935	0.171070394
9	917	2	2005	0.430487923	0.045641023	0.461890177	0.154370977	0.200012	0.454724452	123.249994	53	155.0154819	0.771808576
9	917	2	2006	0.304194246	0.96950739	0.672505799	0.38048361	1.349991	0.40799976	123.450006	54	1052.858502	0.28184159
9	917	2	2007	0.337336958	1.053749052	0.651225062	0.546256948	1.600006	0.444501279	124.799997	55	1262.673654	0.341409312
9	917	2	2008	0.322964236	1.572847462	0.642277081	0.427152538	2	0.391161882	126.400003	56	1600.955654	0.213576269
9	917	2	2009	0.307800059	1.176467793	0.704703451	0.348526207	1.524994	0.398509421	128.400003	57	1237.611812	0.228542674
9	917	2	2010	0.320040948	0.648064186	0.606778654	0.251944814	0.900009	0.400309121	129.924997	58	737.260637	0.279935883
9	917	2	2011	0.294997003	1.038824707	0.586156265	0.261163293	1.299988	0.353489936	130.825006	59	1073.896412	0.200896695
9	917	2	2012	0.308237057	0.674470642	0.627490302	0.300535358	0.975006	0.406643516	132.124994	60	812.4031698	0.308239496
9	917	2	2013	0.302995686	0.865798098	0.66875683	0.384201902	1.25	0.415416588	133.1	61	1050.273694	0.307361522
9	917	2	2014	0.342275171	1.059973524	0.650326251	0.315026476	1.375	0.412852804	134.35	62	1166.640249	0.229110164
9	917	2	2015	0.31473922	0.715466112	0.556973846	0.259539888	0.975006	0.37922041	135.725	63	834.4573227	0.266193119
9	917	2	2016	0.342408834	0.518814643	0.602381967	0.231185357	0.75	0.42254481	136.700006	64	645.9507478	0.308247143
9	917	2	2017	0.34538948	0.817670702	0.622161569	0.282320298	1.099991	0.416424951	137.450006	65	953.7797363	0.256656916
9	917	2	2018	0.301372262	0.553912303	0.511755115	0.221096697	0.775009	0.36139086	138.549997	66	676.5596595	0.285282748
9	917	2	2019	0.358581436	0.735683904	0.989045505	0.389316096	1.125	0.576759045	139.325006	67	988.8065127	0.346058752
9	917	3	1965	0.195770006	1.487362242	0.478414766	0.712638758	2.200001	0.287326151	0	0	15.20532227	0.323926561
9	917	3	1966	0.437616117	2.368196805	0.628636751	0.431802195	2.799999	0.467074388	2.200001	1	63.33449407	0.154215125
9	917	3	1967	0.370690651	3.566067834	0.590265466	0.833932166	4.4	0.412306674	5	2	199.0513105	0.189530038
9	917	3	1968	0.366620282	4.279230177	0.561818703	0.545769823	4.825	0.388699745	9.4	3	358.1121101	0.113112917
9	917	3	1969	0.357616962	3.681865853	0.589549572	0.843136147	4.525002	0.400832582	14.225	4	468.7631659	0.186328348
9	917	3	1970	0.343820235	2.768682894	0.594397071	0.706315106	3.474998	0.394751546	18.750002	5	447.3252518	0.203256263
9	917	3	1971	0.334897004	3.048089704	0.563057736	0.701910296	3.75	0.377603235	22.225	6	567.8428721	0.187176079
9	917	3	1972	0.328275191	2.083562331	0.530605579	0.541437669	2.625	0.370008255	25.975	7	450.0626001	0.206261969
9	917	3	1973	0.336542369	2.994036938	0.588297194	0.530965062	3.525002	0.374463771	28.6	8	672.4759827	0.150628301
9	917	3	1974	0.34509205	1.986869336	0.58973142	1.088127664	3.074997	0.431660871	32.125002	9	650.3856308	0.353863
9	917	3	1975	0.332742361	3.113358592	0.611282277	0.461642408	3.575001	0.368710417	35.199999	10	830.8277778	0.129130707
9	917	3	1976	0.360059572	2.480863043	0.689301247	0.594136957	3.075	0.423674091	38.775	11	778.8695412	0.193215271
9	917	3	1977	0.336701458	2.719040793	0.631875989	0.455959207	3.175	0.379091236	41.85	12	866.5396112	0.143609199
9	917	3	1978	0.340744091	2.415665627	0.648557436	0.609335373	3.025001	0.402747892	45.025	13	884.521604	0.201433115
9	917	3	1979	0.362637432	2.853337543	0.56944631	0.421664457	3.275002	0.389264577	48.050001	14	1022.441812	0.128752427
9	917	3	1980	0.309807752	2.567982739	0.577889365	0.532015261	3.099998	0.355815365	51.325003	15	1029.891986	0.171617937
9	917	3	1981	0.338033385	2.471409305	0.632853823	0.553592695	3.025002	0.391987214	54.425001	16	1063.184417	0.183005729
9	917	3	1982	0.316433622	2.645744834	0.643816902	0.554252166	3.199997	0.373137704	57.450003	17	1187.269613	0.173203964
9	917	3	1983	0.35659027	2.782333492	0.615055934	0.417662508	3.199996	0.39032513	60.65	18	1251.608908	0.130519697
9	917	3	1984	0.328439647	2.502095711	0.646393356	0.497904289	3	0.381209819	63.849996	19	1231.818404	0.165968096
9	917	3	1985	0.321458689	2.586506072	0.609459694	0.413493928	3	0.361154244	66.849996	20	1288.367072	0.137831309
9	917	3	1986	0.310565237	1.867024037	0.637560942	0.607982963	2.475007	0.390891401	69.849996	21	1105.476559	0.245648987
9	917	3	1987	0.311885311	1.850410121	0.619331927	0.524589879	2.375	0.379794104	72.325003	22	1096.995112	0.220879949
9	917	3	1988	0.316616307	1.188173414	0.643305748	0.461819586	1.649993	0.408054018	74.700003	23	782.9836641	0.279891846
9	917	3	1989	0.35199576	1.7849469	0.579531351	0.4900551	2.275002	0.401008893	76.349996	24	1107.626362	0.215408646
9	917	3	1990	0.338025447	1.69683236	0.617518657	0.50317264	2.200005	0.401949546	78.624998	25	1102.041798	0.228714317
9	917	3	1991	0.352394569	0.899119131	0.61239079	0.425877869	1.324997	0.435962031	80.825003	26	678.3998846	0.321417987
9	917	3	1992	0.322370136	1.416536971	0.626684958	0.608464029	2.025001	0.413809411	82.15	27	1058.11446	0.300475915
9	917	3	1993	0.318371093	1.323837962	0.635291745	0.526161038	1.849999	0.408506979	84.175001	28	989.1927499	0.284411526
9	917	3	1994	0.335111733	1.031251056	0.578826607	0.443746944	1.474998	0.408432328	86.025	29	804.0875766	0.300845794
9	917	3	1995	0.313696376	0.918277508	0.625908017	0.431720492	1.349998	0.413539608	87.499998	30	747.9256835	0.319793431
9	917	3	1996	0.340369063	1.017579244	0.605442712	0.482420756	1.5	0.425620416	88.849996	31	844.4600676	0.321613837
9	917	3	1997	0.301345178	1.044774699	0.66167393	0.505229301	1.550004	0.418795613	90.349996	32	887.4629255	0.325953547
9	917	3	1998	0.320761762	1.082180669	0.620204143	0.417819331	1.5	0.404170305	91.9	33	873.2056781	0.278546221
9	917	3	1999	0.308588778	1.065884252	0.611097472	0.384111748	1.449996	0.38872496	93.4	34	857.5346009	0.264905385
9	917	3	2000	0.317534045	1.207517146	0.642233438	0.667482854	1.875	0.43312406	94.849996	35	1128.469852	0.355990855
9	917	3	2001	0.334258126	1.71762438	0.625084647	0.60738062	2.325005	0.410233185	96.724996	36	1429.98338	0.261238415
9	917	3	2002	0.291045141	1.571027114	0.602491988	0.478967886	2.049995	0.363812654	99.050001	37	1289.015864	0.233643441
9	917	3	2003	0.327155579	2.042832035	0.610591659	0.957167965	3	0.417587557	101.099996	38	1933.964362	0.319055988
9	917	3	2004	0.322691625	1.890879786	0.591512462	0.909124214	2.800004	0.40997419	104.099996	39	1856.055556	0.324686755
9	917	3	2005	0.318163305	1.355700238	0.586738478	0.419300762	1.775001	0.38160765	106.9	40	1202.117367	0.236225648
9	917	3	2006	0.317473809	1.154741938	0.599577727	0.595258062	1.75	0.413430741	108.675001	41	1204.565174	0.340147464
9	917	3	2007	0.332230589	0.941162374	0.646339513	0.783843626	1.725006	0.474961848	110.425001	42	1206.193213	0.454400522
9	917	3	2008	0.349017913	1.61017275	0.616173176	0.71482425	2.324997	0.431155249	112.150007	43	1655.312931	0.307451687
9	917	3	2009	0.323772002	1.490296728	0.608464179	0.609694272	2.099991	0.406427208	114.475004	44	1524.309924	0.29033185
9	917	3	2010	0.331011303	0.858654366	0.546403445	0.391345634	1.25	0.398445522	116.574995	45	920.4866082	0.313076507
9	917	3	2011	0.328367391	0.735974816	0.612563385	0.389025184	1.125	0.426642412	117.824995	46	836.8318903	0.345800164
9	917	3	2012	0.342413836	0.681529571	0.594746178	0.418476429	1.100006	0.438408892	118.949995	47	825.9291998	0.380431042
9	917	3	2013	0.337245835	0.740553437	0.596516223	0.584443563	1.324997	0.451607535	120.050001	48	1004.955904	0.44109048
9	917	3	2014	0.355943971	0.981048916	0.613956053	0.518951084	1.5	0.445207737	121.374998	49	1151.00099	0.345967389
9	917	3	2015	0.33157313	1.367464152	0.572077607	0.457532848	1.824997	0.391868406	122.874998	50	1419.445764	0.250703343
9	917	3	2016	0.3480667	0.977267556	0.581858516	0.472744444	1.450012	0.424289367	124.699995	51	1142.708816	0.326027953
9	917	3	2017	0.363178863	0.917172951	0.524351193	0.457827049	1.375	0.416843628	126.150007	52	1095.797396	0.332965127
9	917	3	2018	0.32026595	0.482138914	0.515612845	0.342858086	0.824997	0.401449594	127.525007	53	663.1780086	0.41558707
9	917	3	2019	0.34994551	0.724848431	1.010006589	0.450154569	1.175003	0.602821044	128.350004	54	951.9148625	0.383109293
9	917	4	1975	0.133787229	0.185264048	0.628058356	3.189735952	3.375	0.600926306	0	0	35.78470382	0.945106949
9	917	4	1976	0.409661651	0.321477863	0.473467821	0.828523137	1.150001	0.455631079	3.375	1	28.54139769	0.720454275
9	917	4	1977	0.38773381	1.593684727	0.474509065	0.606312273	2.199997	0.411648798	4.525001	2	77.75430524	0.275596864
9	917	4	1978	0.464080938	0.830902485	0.603302964	0.394103515	1.225006	0.508870833	6.724998	3	56.47630275	0.321715579
9	917	4	1979	0.365891124	3.748850897	0.554518098	0.601148103	4.349999	0.391958428	7.950004	4	276.7350749	0.138194998
9	917	4	1980	0.333419007	2.950890867	0.529090912	0.349104133	3.299995	0.354118999	12.300003	5	289.2460077	0.105789291
9	917	4	1981	0.342315349	2.667148649	0.604256532	0.357853351	3.025002	0.373302612	15.599998	6	325.251247	0.11829855
9	917	4	1982	0.323856506	2.554393382	0.5272149	0.645610618	3.200004	0.364884686	18.625	7	406.6483016	0.201753066
9	917	4	1983	0.319237818	2.700360385	0.494649889	1.324633615	4.024994	0.376966283	21.825004	8	602.8452314	0.32910201
9	917	4	1984	0.333026546	3.108003646	0.568782117	0.492002354	3.600006	0.365246575	25.849998	9	625.4293305	0.136667093
9	917	4	1985	0.337148891	2.523235896	0.545148011	0.476764104	3	0.370204396	29.450004	10	583.3938312	0.158921368
9	917	4	1986	0.328263142	2.133742997	0.59334818	0.766251003	2.899994	0.398305244	32.450004	11	617.6986878	0.26422503
9	917	4	1987	0.342531685	2.284358592	0.616833612	0.540646408	2.825005	0.395027292	35.349998	12	652.5354834	0.191378921
9	917	4	1988	0.349418197	1.757955229	0.671748358	0.642045771	2.400001	0.435647627	38.175003	13	593.7613117	0.26751896
9	917	4	1989	0.386234383	1.991788508	0.658549961	0.608210492	2.599999	0.449936405	40.575004	14	684.0815944	0.233927202
9	917	4	1990	0.359104135	2.39226871	0.642829543	0.55773529	2.950004	0.412745985	43.175003	15	827.6066756	0.189062554
9	917	4	1991	0.36807701	1.177323117	0.61266721	0.497664883	1.674988	0.440748547	46.125007	16	494.2455704	0.297115492
9	917	4	1992	0.357561097	1.412211937	0.672392587	0.762791063	2.175003	0.467975035	47.799995	17	668.0939309	0.350708051
9	917	4	1993	0.352697046	1.857360327	0.622702623	0.617645673	2.475006	0.420077803	49.974998	18	796.4015744	0.249553202
9	917	4	1994	0.362282182	1.174465214	0.619337126	0.575534786	1.75	0.446821646	52.450004	19	586.3390429	0.328877021
9	917	4	1995	0.343831729	1.143924506	0.633567988	0.581066494	1.724991	0.441429938	54.200004	20	596.7914928	0.336851899
9	917	4	1996	0.353953545	1.299026709	0.587792224	0.650985291	1.950012	0.432017444	55.924995	21	697.1551282	0.333836556
9	917	4	1997	0.332158234	1.209122626	0.648621624	0.715865374	1.924988	0.449844777	57.875007	22	711.6428882	0.371880435
9	917	4	1998	0.336719178	1.140136208	0.597275807	0.509872792	1.650009	0.417234337	59.799995	23	628.5183033	0.309012128
9	917	4	1999	0.363937813	1.021196894	0.591322402	0.478803106	1.5	0.436519445	61.450004	24	586.2212269	0.319202071
9	917	4	2000	0.339618044	1.444954739	0.594338365	0.530036261	1.974991	0.407978359	62.950004	25	793.4154204	0.268374013
9	917	4	2001	0.352388264	1.020122468	0.566525272	0.504886532	1.525009	0.423282856	64.924995	26	629.4119804	0.331071182
9	917	4	2002	0.343054651	0.993525434	0.502556833	0.456471566	1.449997	0.393267314	66.450004	27	612.0045674	0.314808628
9	917	4	2003	0.350387348	1.376879222	0.523390662	0.498120778	1.875	0.396348172	67.900001	28	810.9727029	0.265664415
9	917	4	2004	0.335570515	1.498186681	0.600069766	0.626813319	2.125	0.413590117	69.775001	29	945.8059341	0.294970974
9	917	4	2005	0.340192931	1.711306144	0.533897713	0.563687856	2.274994	0.388188237	71.900001	30	1044.013252	0.247775535
9	917	4	2006	0.336783968	1.484198385	0.594266103	0.515801615	2	0.403188819	74.174995	31	944.6768481	0.257900808
9	917	4	2007	0.360948214	1.506212353	0.623213946	0.568799647	2.075012	0.432840163	76.174995	32	1006.672259	0.274118727
9	917	4	2008	0.348717342	1.971508741	0.59962951	0.528491259	2.5	0.401759297	78.250007	33	1248.78319	0.211396504
9	917	4	2009	0.326521345	1.825803773	0.553608489	0.474184227	2.299988	0.373339477	80.750007	34	1183.557456	0.206168131
9	917	4	2010	0.330776879	1.052842369	0.568846097	0.397169631	1.450012	0.395985901	83.049995	35	763.2484068	0.273907824
9	917	4	2011	0.332042484	1.025610653	0.564484052	0.399377347	1.424988	0.397188223	84.500007	36	762.9470315	0.280267165
9	917	4	2012	0.333205075	0.722751485	0.513643091	0.427257515	1.150009	0.400242375	85.924995	37	625.0247463	0.371525366
9	917	4	2013	0.355157886	1.372448016	0.566778139	0.402545984	1.774994	0.403150659	87.075004	38	981.0120155	0.226787236
9	917	4	2014	0.350016512	1.192107068	0.62008402	0.407898932	1.600006	0.418866409	88.849998	39	901.2634902	0.254935876
9	917	4	2015	0.346515155	1.103078566	0.520757377	0.371912434	1.474991	0.390449558	90.450004	40	845.0930801	0.252145562
9	917	4	2016	0.34023621	0.916155667	0.554714213	0.383847333	1.300003	0.403564379	91.924995	41	756.1673602	0.295266498
9	917	4	2017	0.35900613	0.708235092	0.522778461	0.341767908	1.050003	0.412312765	93.224998	42	618.5028175	0.325492316
9	917	4	2018	0.303264031	0.601436563	0.502953587	0.298557437	0.899994	0.369507586	94.275001	43	535.653673	0.331732697
9	917	4	2019	0.314933436	0.747098367	0.532593669	0.277910633	1.025009	0.373947643	95.174995	44	616.2582592	0.271129944
9	925	1	1948	0.046039899	0.477429379	0.59399143	0.997570621	1.475	0.416629966	0	0	6.834927517	0.676319065
9	925	1	1949	0.391668426	0.22242801	0.476531194	0.32757199	0.55	0.442211455	1.475	1	6.047565858	0.595585436
9	925	1	1950	0.399674766	2.243630509	0.562724836	0.481369491	2.725	0.428477456	2.025	2	57.99969087	0.176649354
9	925	1	1951	0.317860635	0.274982873	0.490247134	0.275016127	0.549999	0.404059096	4.75	3	17.36512009	0.500030231
9	925	1	1952	0.35465135	3.064590929	0.530964386	0.510410071	3.575001	0.379823916	5.299999	4	159.2022045	0.142772008
9	925	1	1953	0.326496895	3.161889207	0.554448381	0.488110793	3.65	0.356980616	8.875	5	245.3898022	0.133728984
9	925	1	1954	0.284231131	2.44489886	0.455349057	0.73010214	3.175001	0.323580272	12.525	6	281.5319608	0.229953357
9	925	1	1955	0.271167269	2.609362518	0.530603514	0.665636482	3.274999	0.323897126	15.700001	7	356.7611266	0.203247843
9	925	1	1956	0.318072811	1.934643787	0.537074121	0.540357213	2.475001	0.365886504	18.975	8	314.3223703	0.218326058
9	925	1	1957	0.308875634	2.230866321	0.56663879	0.544130679	2.774997	0.359418694	21.450001	9	398.1905392	0.19608334
9	925	1	1958	0.265363076	2.719107694	0.40614134	0.455895306	3.175003	0.285577277	24.224998	10	514.9369649	0.143588937
9	925	1	1959	0.242459819	2.355500865	0.412199437	0.519499135	2.875	0.273130978	27.400001	11	520.9251674	0.180695351
9	925	1	1960	0.28354093	2.212418961	0.524660691	0.662581039	2.875	0.339110106	30.275001	12	572.859621	0.23046297
9	925	1	1961	0.306821963	2.803783633	0.512647155	0.371216367	3.175	0.330886744	33.150001	13	692.982345	0.116918541
9	925	1	1962	0.303899608	2.645234353	0.635045757	0.454763647	3.099998	0.352478101	36.325001	14	737.7240189	0.146698045
9	925	1	1963	0.416377713	0.077723927	0.609684592	0.297276073	0.375	0.569619073	39.424999	15	93.33475189	0.792736195
9	925	1	1964	0.432158474	1.8375015	0.574753595	1.5125005	3.350002	0.49653909	39.799999	16	872.9941418	0.451492417
9	925	1	1965	0.33029447	5.759300635	0.534707352	1.190696365	6.949997	0.365315158	43.150001	17	2036.026028	0.171323292
9	925	1	1966	0.327591941	3.6875005	0.579800557	1.8875005	5.575001	0.412980964	50.099998	18	1852.583723	0.338565051
9	925	1	1967	0.32490377	3.268970592	0.567305129	1.781032408	5.050003	0.410393754	55.674999	19	1846.692107	0.352679475
9	925	1	1968	0.386129293	2.602873522	0.649789755	1.447122478	4.049996	0.480339011	60.725002	20	1596.791429	0.357314545
9	925	1	1969	0.36062306	1.32942061	0.604594846	2.59558239	3.925003	0.521960229	64.774998	21	1645.848257	0.661294371
9	925	1	1970	0.372090321	1.658691364	0.616374006	2.116309636	3.775001	0.509038607	68.700001	22	1674.267123	0.560611676
9	925	1	1971	0.361357104	3.21004467	0.568342149	0.98995233	4.199997	0.410144122	72.475002	23	1967.986493	0.235703104
9	925	1	1972	0.33087309	2.355170138	0.561430989	0.719826862	3.074997	0.38484445	76.674999	24	1511.126142	0.234090265
9	925	1	1973	0.318999704	2.568614998	0.552720493	0.931385002	3.5	0.381195143	79.749996	25	1792.278521	0.266110001
9	925	1	1974	0.335848674	1.949504245	0.555142834	1.350498755	3.300003	0.425592983	83.249996	26	1760.361576	0.409241675
9	925	1	1975	0.311235782	2.521164236	0.523505787	1.003837764	3.525002	0.371685293	86.549999	27	1955.966513	0.284776509
9	925	1	1976	0.332116716	2.905377934	0.540468003	0.769617066	3.674995	0.375749621	90.075001	28	2122.321593	0.209419895
9	925	1	1977	0.347400611	2.325214315	0.557494048	0.724788685	3.050003	0.397326249	93.749996	29	1825.824712	0.237635401
9	925	1	1978	0.336771603	2.495886769	0.541517451	0.854112231	3.349999	0.38897339	96.799999	30	2072.767205	0.254958951
9	925	1	1979	0.309171086	2.343771904	0.483397669	0.806229096	3.150001	0.353763624	100.149998	31	2013.345239	0.255945664
9	925	1	1980	0.288170395	1.666042341	0.494241893	0.883960659	2.550003	0.359605251	103.299999	32	1675.515443	0.346650831
9	925	1	1981	0.309079438	1.660496715	0.566455337	0.789500285	2.449997	0.39201764	105.850002	33	1648.289553	0.322245409
9	925	1	1982	0.30063276	2.001934646	0.540175096	1.048068354	3.050003	0.382946365	108.299999	34	2104.6571	0.343628631
9	925	1	1983	0.355941496	1.799034385	0.545566893	0.800964615	2.599999	0.414358147	111.350002	35	1840.281461	0.308063432
9	925	1	1984	0.2934944	1.55448793	0.492350883	0.69550407	2.249992	0.354963727	113.950001	36	1626.828659	0.309114019
9	925	1	1985	0.31330981	1.580449408	0.490816806	0.744562592	2.325012	0.370154708	116.199993	37	1714.487865	0.320240322
9	925	1	1986	0.30381771	1.531064052	0.517984931	0.818926948	2.349991	0.378450893	118.525005	38	1767.421849	0.348480887
9	925	1	1987	0.290522552	1.251375798	0.532140421	0.723630202	1.975006	0.379049872	120.874996	39	1512.231804	0.366393926
9	925	1	1988	0.328412566	0.919033371	0.614356618	0.880969629	1.800003	0.468361236	122.850002	40	1399.581899	0.489426756
9	925	1	1989	0.368183276	1.677813832	0.532466534	1.147183168	2.824997	0.434895909	124.650005	41	2237.606871	0.406082969
9	925	1	1990	0.316724029	1.839360739	0.491921151	0.810633261	2.649994	0.370316835	127.475002	42	2144.571937	0.305900036
9	925	1	1991	0.326148513	0.398645733	0.479571932	0.651357267	1.050003	0.421322964	130.124996	43	861.9455146	0.620338482
9	925	1	1992	0.377239964	0.334718343	0.520331011	0.740278657	1.074997	0.475777214	131.174999	44	889.6395985	0.688633231
9	925	1	1993	0.320264871	1.010225955	0.519956251	0.814771045	1.824997	0.409417212	132.249996	45	1526.946938	0.446450622
9	925	1	1994	0.335900818	0.432648315	0.536438153	0.642363685	1.075012	0.455730087	134.074993	46	909.2400711	0.597540944
9	925	1	1995	0.319085569	0.444251753	0.494179947	0.680748247	1.125	0.42503685	135.150005	47	959.2951696	0.605109553
